"sex" "age" "field" "language" "education" "paranormal" "toss.K" "toss.RT" "grid.K" "grid.RT" "guess.K" "guess.RT" "roll.K" "roll.RT" "spot.K" "spot.RT" "K" "toss" "guess" "roll" "spot" "grid" "RT"
"female" 22.6 "other" "german" 6 3 1.06049521580345 11 -0.179909135817002 7.4 1.35834250142456 18.9 0.373199477276298 7.4 1.71856929452409 10.8 0.866139470642279 "001011101001" "3422543125" "5232545661" "5246721859" "110011001" 55.5
"male" 43.2630136986301 "science" "german" 6 0 0.665394272280631 9.3 0.723053305767659 11.8 -1.13270923469943 12 1.03478825158093 13.8 1.13066268939448 11.1 0.484237856864854 "001110101110" "2352332444" "5142215563" "5267473214" "110110100" 58
"male" 35.0520547945206 "science" "spanish" 7 0 -1.28392844546275 24.9 1.8214169933467 11.7 -9.98203234107658 16.7 1.34462197268944 39.4 1.01356290316009 28.7 -1.41727178346862 "110100000000" "3333333333" "5336112354" "3426259315" "001100011" 121.4
"female" 38.572602739726 "science" "german" 7 0 -0.880661956049235 15.4 0.145914824578648 22.2 1.85095750333496 13.9 1.2300984584793 9.8 2.05470195603994 7.8 0.880202157276723 "011101110101" "2321445312" "1146653621" "1452639785" "001110010" 69.1
"female" 41.9561643835616 "science" "german" 6 0 0.944802694303407 8.6 0.356184830254905 12.8 1.19024589344789 14.6 0.925817626242436 6.8 2.07396118948038 9.8 1.0982024467458 "001110011100" "4135432123" "1412533562" "3261854962" "101110001" 52.6
"male" 53.3561643835616 "other" "german" 6 0 -1.28392844546275 28.9 0.356184830254905 13.1 1.0656466096257 22 -0.0685449443525247 36.5 0.931459708693993 24.9 0.200163551751865 "110100000000" "5344112544" "2155361414" "5364712167" "110010101" 125.4
"male" 31.2219178082192 "science" "german" 6 2 0.517184143856415 8.4 -0.179909135817002 8.2 1.47622674823732 15 1.87942209242406 10.2 0.135227252142654 14.4 0.765630220168689 "010010111001" "3231245231" "5341562351" "5547686223" "110100001" 56.2
"male" 42.3424657534247 "humanities" "german" 7 0 -0.25121223725599 5.9 0.0895387518471959 8.9 0.421009182749041 11.5 0.637248729344829 5.2 -1.02833250869233 14.8 -0.0263496164014508 "111101000000" "3411534335" "2423652511" "2932717757" "011010111" 46.3
"male" 57.1424657534247 "science" "german" 5 0 -0.389429470692841 23.1 -0.596190894812097 10.2 0.748956122824882 25.1 0.788900980881212 10.5 0.453603450098505 8.4 0.201168037659932 "001010110110" "5521134432" "1553266414" "5254672321" "110010001" 77.3
"male" 29.3013698630137 "science" "german" 6 0 0.177283706501919 13.1 -0.179909135817002 17.7 1.69234155512521 16.8 0.744892914795099 18.5 1.74834397432212 10.4 0.836590602985469 "010010011110" "2413524315" "6211635441" "5726846951" "110100001" 76.5
"female" 42.1972602739726 "humanities" "german" 6 1 0.153881601254131 8.9 1.33650212698573 10.3 1.96813390305439 13.7 1.48467007450016 9.2 1.5640336461117 13.5 1.30144427038122 "010011011101" "2435134253" "1563251652" "1786525937" "011101000" 55.6
"male" 32.8493150684931 "science" "spanish" 6 0 0.665394272280631 8.9 0.356184830254905 11.3 0.641926195973326 23.3 1.77731926285532 6.4 1.48063505531982 9.7 0.9842919233368 "010010110001" "3451223235" "5241536521" "8537541869" "101011100" 59.6
"male" 32.6821917808219 "other" "german" 6 2 -4.41549456072126 15.4 1.03696005461221 7 -9.98203234107658 13.1 0.296549227475719 10 1.96953665539239 9.9 -2.2188961928635 "000000000000" "4444444444" "5236524523" "1568349657" "110101010" 55.4
"male" 32.413698630137 "0" "other" 3 0 -0.715901093884826 16.5 -3.04096573668208 19.4 -0.69286780158018 46.3 0.280935921936612 16.5 2.04334136528909 13 -0.425091468984277 "001000101101" "5222243142" "6624521311" "5249378514" "000000000" 111.7
"male" 18.3424657534247 "0" "other" 0 NA -1.57094025006137 9.7 1.8214169933467 10.2 0.0860234359362274 13 1.49082228290853 10.9 1.76581212247538 6.7 0.718626916921093 "000001010101" "2454442134" "2315426115" "4695214785" "001110011" 50.5
"male" 47.5041095890411 "humanities" "german" 5 0 -2.06257400904401 11.7 0.0102290462036586 5.4 -2.66500511655105 10.6 1.00837091176016 13.5 -2.42070109964676 17.1 -1.2259360534556 "000101001001" "1113544442" "2232546152" "4925711115" "001101101" 58.3
"male" 34.0630136986301 "science" "german" 6 0 1.53266859740358 13 -1.12648304796118 5.8 -9.98203234107658 21.7 -0.133460855676617 15.5 -1.19665988641136 10 -2.18119350674443 "001011100001" "1111111111" "2424523514" "4141245841" "000100001" 66
"male" 65.758904109589 "science" "german" 6 0 0.374697462719755 11.7 -0.678035429199681 10 1.90242921043956 9.7 0.025151703975305 11.3 0.915978456906385 12.2 0.508044280968265 "011101001011" "2314512432" "1426515454" "5239531896" "110111001" 54.9
"male" 54.6219178082192 "science" "german" 7 0 1.90745369491854 12.4 0.356184830254905 12.4 1.55946267482108 44.8 1.57993310025012 14.7 1.708119409141 19.5 1.42223074187713 "001011100101" "4225114352" "1534546251" "3518659471" "010101001" 103.8
"male" 46.786301369863 "science" "german" 6 0 0.345809680933935 12.8 0.356184830254905 10.5 -9.98203234107658 19 1.91240524032798 10.6 1.12317586069696 13.5 -1.24889134577256 "111011000000" "5555555555" "5461253644" "9592175684" "001110101" 66.4
"male" 26.3287671232877 "science" "german" 6 0 1.06049521580345 15 0.28517915557949 12.7 0.963165216900051 14.9 0.531119933689993 12.6 1.76581212247538 12.9 0.921154328889673 "001101011110" "3213423545" "5336124225" "5624795384" "100000101" 68.1
"male" 39.5780821917808 "science" "german" 6 0 0.331697440652534 14 1.8214169933467 10.4 1.61481344096109 23.5 1.84720162941765 12.2 0.645479951469554 13.2 1.25212189116951 "011011100100" "5144353241" "2162534215" "5266468735" "110011100" 73.3
"male" 24.6575342465753 "science" "german" 4 0 -0.645664752983975 15.9 0.0895387518471959 19.5 1.44681293167962 12.8 0.486927366993994 11.8 -0.245291959857582 9.3 0.226464467535851 "011010110100" "4352211254" "3246133553" "9868455752" "010000011" 69.3
"male" 38.7753424657534 "science" "german" 4 0 1.53266859740358 6.1 1.8214169933467 6.7 -9.98203234107658 4.9 0.986732698387387 16.3 0.720267135565975 9.2 -0.984189383274588 "001011100001" "3333333333" "1132522613" "5439677858" "110001100" 43.2
"male" 71.9369863013699 "science" "german" 6 0 -0.797830410346681 23.8 1.8214169933467 24.1 -9.98203234107658 27.3 0.223896324215204 12.5 1.69032204145742 9.9 -1.40884547848079 "110110000000" "4444444444" "1536332244" "7235185469" "010011101" 97.6
"male" 33.4712328767123 "other" "german" 4 0 0.331697440652534 5.9 0.206595179695689 6.7 1.69733851471373 11.4 0.967541489975145 7.8 1.37609134672893 9 0.915852794353206 "001011100110" "3425411342" "2324615266" "4764138562" "101001100" 40.8
"male" 31.1808219178082 "other" "german" 6 1 0.665394272280631 45.8 0.206595179695689 23.9 0.900781559418326 57 1.43937444170926 103.5 1.6001812152388 35.2 0.962465333668541 "001011001110" "5325134224" "4153463211" "1682197564" "101001100" 265.4
"male" 44.4712328767123 "humanities" "german" 6 2 -0.526397724789923 13.2 -0.49051686914422 11.8 1.22504573847049 17.4 -0.282774286943875 16.8 1.57504327059548 9.6 0.30008002563759 "100101000000" "4211543523" "6566412311" "8654324165" "110011000" 68.8
"male" 21.6876712328767 "humanities" "spanish" 5 1 1.30609362831277 14.7 0.206595179695689 23.5 -0.597044019164196 40.3 1.58982762424369 12.2 1.28323110805941 14.1 0.757740704229473 "000101110001" "2421531535" "1435164251" "5761829434" "001100101" 104.8
"male" 36.3945205479452 "science" "spanish" 7 1 0.331697440652534 17.5 -1.47477450528602 20.9 1.95594667902735 17.6 1.6438188015452 8.8 2.24468315240861 8.9 0.940274313669535 "001011001001" "4211352341" "2415236215" "5429831765" "000010001" 73.7
"male" 30.2684931506849 "science" "german" 5 0 0.29060917476561 19.1 -0.596190894812097 35.3 -2.76935160191377 21.6 0.855678374631672 33.4 -0.700460166350933 15.9 -0.583943022735904 "000101100100" "3552111113" "1552326545" "7444995327" "110001011" 125.3
"male" 42.013698630137 "other" "german" 4 0 -1.43852976637882 17.2 0.145914824578648 19.7 0.849136679412491 16.1 1.13378831395969 12.2 1.51414556243827 9.4 0.440891122802056 "101101000000" "4514334525" "3462315343" "6473651489" "101100011" 74.6
"male" 36.586301369863 "0" "german" 0 0 0.685710118288427 14.2 -0.49051686914422 9.4 -0.681790973655971 14.3 1.63353482172434 11.6 2.14310714217543 10.1 0.658008847877601 "001001111001" "3452321232" "1635421432" "1523647895" "001100111" 59.6
"male" 48.4246575342466 "humanities" "german" 6 0 0.817983062534058 10.2 -3.04096573668208 5.1 0.724425771282088 14 1.25590425043594 8.3 0.659952515340957 9.5 0.0834599725821925 "001111000101" "2345423121" "5432265451" "4597512667" "111111111" 47.1
"male" 30.2191780821918 "science" "german" 6 0 0.665394272280631 8.8 -0.49051686914422 8.7 -9.98203234107658 10.5 1.11247735235212 9.6 0.236503509040512 17 -1.69163481530951 "000100111001" "4444444444" "1542615223" "4758175988" "101001011" 54.6
"male" 28.3780821917808 "science" "german" 6 0 -1.28392844546275 14.1 1.33650212698573 24.2 1.24995200570364 18 0.480940363408299 18.4 1.41410165516136 9.1 0.639513541159256 "110100000000" "4321154353" "2156116343" "5265478195" "011001010" 83.8
"male" 35.4164383561644 "science" "german" 6 0 -1.28392844546275 11.2 1.03696005461221 17.1 0.623758243337598 24.1 1.09148740490866 18.9 0.414202761861444 15.1 0.376496003851432 "110100000000" "4224531443" "5162523114" "6192646588" "101010100" 86.4
"male" 35.4328767123288 "science" "german" 6 0 1.90745369491854 8.4 0.189437849218902 6.5 0.74648288234276 16.5 0.901370105475456 12.1 1.23347529160098 11.8 0.995643964711328 "000101111001" "2544212553" "5514356642" "5185641725" "110011101" 55.3
"male" 39.6986301369863 "humanities" "german" 6 0 0.0147020212611245 9.7 -1.47477450528602 10.5 0.458392009996758 19.7 1.76225454379666 7.4 0.659374307895511 13.5 0.283989675532807 "011101001010" "3214354334" "5211365423" "5622841799" "001010000" 60.8
"male" 30.3671232876712 "science" "german" 6 0 1.39018191626686 7.9 0.145914824578648 10.4 -9.98203234107658 14.7 1.58322347472104 24 0.658466132814401 10.8 -1.24084919853913 "001011100111" "2222222222" "4236615422" "5446698324" "101001110" 67.8
"male" 21.2520547945205 "science" "german" 4 0 -4.41549456072126 10.6 1.8214169933467 10 -0.462023923324236 11.3 -3.40481191747817 7 2.14310714217543 5.2 -0.863561253200307 "000000000000" "3413234134" "4656456456" "4586239741" "110011100" 44.1
"male" 30.9013698630137 "0" "german" 4 0 -1.28392844546275 9.1 -0.956960540698852 11.7 1.32755992543609 19.5 1.40416904227903 11.4 0.24671481336409 9.7 0.147510958983522 "110100000000" "4332551134" "6255143254" "5226493314" "101101110" 61.4
"male" 44.2109589041096 "science" "german" 6 0 1.90745369491854 18.3 1.8214169933467 16.6 0.0754730143761904 27 1.50010182624206 13.9 0.668900941558574 12.1 1.19466929408841 "001011100101" "3324245114" "5234415625" "5364144752" "011110001" 87.9
"female" 47.0712328767123 "humanities" "german" 4 0 1.2290211902354 9.6 -0.473143680259071 24.7 0.914708044066904 10.4 1.04147158785047 6.7 1.82083240224055 9.7 0.906577908826851 "010011110100" "3241534234" "5215422316" "4936285742" "011010000" 61.1
"male" 33.3342465753425 "science" "german" 4 0 1.19276816004908 7.8 1.77344872879726 6.4 0.614765361411871 17 1.40997518793333 7.3 1.41141299061227 9.3 1.28047408576076 "000101100011" "2535531245" "5261136534" "5136548126" "100101110" 47.8
"male" 25.6465753424658 "science" "german" 4 0 -0.301972727256737 10.5 1.8214169933467 25.8 0.906334883015596 18.9 1.9808102838208 22.3 1.42666572805473 8.8 1.16665103219622 "101110000000" "2521314354" "2651356423" "1674528239" "010100101" 86.3
"female" 54.4739726027397 "humanities" "german" 6 4 -1.2790377791134 10.5 0.781777371222475 8.2 0.448453374009178 15.7 1.3955049339049 12.1 1.5066992588446 11.1 0.570679431773551 "010100010110" "2351432143" "2451335126" "4572196935" "101100000" 57.6
"male" 41.0876712328767 "humanities" "german" 6 0 -4.41549456072126 17 0.446237925989999 15 1.51501378638811 15.8 1.45731640126592 8.6 1.52856695584632 10.6 0.106328101753818 "000000000000" "3512134255" "1536621341" "7356846521" "110110010" 67
"male" 34.958904109589 "science" "german" 6 0 0.331697440652534 7.3 0.206595179695689 16.7 0.392212382069682 15 0.389887975436044 7.2 -0.281395666388584 12.8 0.207799462293073 "001011101011" "2321555231" "1256663441" "4522345866" "001111010" 59
"male" 29.3616438356164 "humanities" "german" 6 1 0.0246949162484913 15 0.189437849218902 14.7 -0.143012444551769 17.3 0.915578983993507 17.1 1.42327824347562 10.5 0.48199550967695 "000001001110" "2331232454" "1564325433" "5745632189" "010100001" 74.6
"male" 33.3178082191781 "humanities" "german" 6 0 -0.683787012894562 5.6 0.0102290462036586 4.1 -6.36111580476463 8 -0.198241555456451 9.8 1.70860767310778 13.8 -1.10486153076084 "011111011101" "2434444444" "5254523655" "5648714693" "100101101" 41.3
"male" 24.2438356164384 "science" "german" 4 0 -0.439405629900964 11.1 0.145914824578648 18.6 1.22504573847049 16.9 1.11012946141584 11.2 1.76412389150457 8.1 0.761161657213717 "011101010010" "1422531143" "5341152644" "5864794258" "101001110" 65.9
"female" 52.7041095890411 "humanities" "german" 4 0 -0.69307687786102 26.2 1.03696005461221 23.7 -9.98203234107658 21.9 1.0639837566501 19.6 1.21763449611087 13.4 -1.47130618231288 "111111000000" "2222222222" "5524624315" "5154978523" "101010001" 104.8
"male" 37.958904109589 "science" "german" 6 0 0.467207984648294 14.6 1.77344872879726 11.4 -0.74447739409436 34.3 1.08225907355823 19.5 1.7238208405361 18.1 0.860451846689105 "001101110011" "4345213213" "5244653246" "5412867598" "011101001" 97.9
"male" 52.627397260274 "science" "german" 4 0 0.665394272280631 6.4 -0.956960540698852 8.1 0.849136679412491 18.9 1.23779014097625 8.4 1.55796729946677 10.9 0.670665570287458 "000101101000" "4325132224" "2536651253" "8257361496" "110001111" 52.7
"female" 43.0821917808219 "humanities" "german" 6 5 0.685710118288427 8.6 1.33650212698573 7 -7.82352147300332 14.9 1.10077725892226 10.2 1.40926541999953 11.4 -0.658253309761475 "001111010100" "3422222222" "1522341662" "5726453849" "011001010" 52.1
"male" 31.4109589041096 "humanities" "german" 6 0 0.534461913888016 9.4 0.356184830254905 24.2 1.90827164504352 9.8 1.93342333021192 8 1.74217663235345 8.1 1.29490367035036 "011000011001" "3425134523" "5362146653" "6872519345" "010001110" 59.5
"male" 34.0246575342466 "science" "german" 6 0 -1.10114763934246 10.9 -0.596190894812097 16.4 1.00741933246798 15.5 0.560852657278705 13.2 1.22511780530766 15.6 0.219210252179958 "001000101000" "3421142352" "1135462254" "5244716842" "110100011" 71.6
"male" 25.8575342465753 "science" "german" 4 0 0.685710118288427 8.9 -0.68845135493541 6.7 -9.98203234107658 10.8 0.857634126448856 8.4 0.74765352499894 11.9 -1.67589718525515 "001001111001" "1111111111" "2452635211" "4574316926" "100011111" 46.7
"male" 42.4794520547945 "science" "german" 4 0 -0.42716261934384 30.1 0.356184830254905 22.5 -9.98203234107658 19.3 1.60647624451656 18.4 0.85424635806084 17.4 -1.51845750551762 "011011001101" "2222222222" "3216355214" "2658645374" "001110101" 107.7
"male" 42.4794520547945 "science" "german" 4 0 -0.42716261934384 30.1 0.356184830254905 22.5 -9.98203234107658 19.3 1.60647624451656 18.4 0.85424635806084 17.4 -1.51845750551762 "011011001101" "2222222222" "3216355214" "2658645374" "001110101" 107.7
"male" 39.0739726027397 "science" "german" 6 0 0.0553386214740065 8.4 -0.791814806528575 7.8 -0.118538406818907 16.1 1.72894284734694 19 0.957277490231028 8.4 0.366241149140899 "001001011000" "3433123533" "1554365214" "5816525394" "111001101" 59.7
"female" 31.5150684931507 "humanities" "german" 6 1 0.345809680933935 15.3 -0.596190894812097 22.8 -9.98203234107658 14.1 1.16271958724421 14.8 0.532809200256908 12.8 -1.70737695349072 "001010010011" "4444444444" "4216232513" "4326274515" "011010100" 79.8
"male" 35.3315068493151 "science" "german" 5 0 -0.910361981985367 10 1.22695182925618 5.6 0.870640993658418 12.9 -0.724488764916835 4.6 -0.0291803730665927 6.4 0.0867123405891607 "101100000000" "5453351425" "5643543643" "6545859653" "111101010" 39.5
"male" 43.6849315068493 "science" "german" 6 3 0.277309178634589 11.2 0.356184830254905 30.9 0.789158483296067 21.3 1.60647624451656 15.3 1.46275912683143 18.7 0.89837757270671 "011101010001" "4543225132" "3441256435" "7539684274" "010001110" 97.4
"female" 32.8630136986301 "science" "german" 6 0 0.606995879098055 4.8 0.561667291926006 7.4 0.980692740646561 22 1.56035236203611 5.4 1.00032756249732 14.3 0.94200716724081 "001011000001" "2312445122" "2145436522" "4173989658" "111001001" 53.9
"male" 31.4849315068493 "science" "german" 6 1 0.0657831821354201 7.4 -3.04096573668208 6.7 1.52819508963942 17.1 1.01055332871524 8.9 1.99989442541933 10.4 0.312692057845466 "010000101000" "4324512423" "2412642354" "5624781639" "000000000" 50.5
"male" 19.1945205479452 "science" "german" 4 0 -0.69307687786102 16.6 0.206595179695689 23.4 0.980692740646561 14.4 -0.201906180687511 13.6 1.6001812152388 8.6 0.378497215406504 "111111000000" "3413235324" "2116324232" "4283495126" "101001100" 76.6
"male" 42.1698630136986 "science" "german" 6 0 0.972396796684674 25.4 1.77344872879726 24.8 0.555585237606265 21.5 -2.88908616225227 27.5 0.730264108786742 15.8 0.228521741924534 "001000011001" "3532524532" "3555551432" "7648265612" "010001111" 115
"male" 27.2356164383562 "science" "german" 6 0 -1.04918793048125 5.5 0.356184830254905 22.7 1.39383536570256 7.3 1.35857076725105 4.8 2.04293716960193 7.1 0.820468040465839 "010010101101" "3421332543" "1523354625" "8524176852" "101010011" 47.4
"male" 52.0356164383562 "other" "german" 4 0 -4.41549456072126 14.5 0.356184830254905 25.2 0.253368065816854 29.1 1.01931733836497 13.6 0.699786695854969 13.5 -0.417367526085912 "000000000000" "5252314245" "2611425135" "7529537895" "100011101" 95.9
"male" 24.8876712328767 "science" "german" 6 0 0.626054982854258 16.7 1.8214169933467 16.8 1.32376111032469 21.6 1.40127501643926 10.1 0.905872207905871 13.3 1.21567606217416 "001010011101" "3244513543" "2644355624" "5967512238" "010110101" 78.5
"male" 32.5232876712329 "science" "german" 4 0 -0.585360734558133 10.4 1.8214169933467 11.8 1.58685370175111 13.6 0.788900980881212 30.8 1.10511159169966 13 0.94338450662411 "001010111011" "4231554532" "2432611454" "3574538926" "100011110" 79.6
